,房间号,座位号,热舒适（1为舒适，-1为不舒适）,热偏好（1为喜欢偏冷，2为喜欢中性环境，3为喜欢偏热环境）,年龄,身高,体重,人员编码（每人唯一）,gender（1为男，-1为女）,记录时间,室内温度,室内相对湿度,bmi（身体质量指数）
578,217,1,1,3,28,165,55,4115005024,-1,2019/7/24 16:29,25.3,53.97,20.2020202
579,217,1,1,2,28,165,55,4115005024,-1,2019/7/24 15:59,25.5,54.11,20.2020202
580,217,1,1,2,28,165,55,4115005024,-1,2019/7/24 15:30,25.9,54.53,20.2020202
581,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 12:00,24.9,67.76,20.2020202
582,202,3,1,3,28,165,55,4115005024,-1,2019/7/22 11:00,24.6,62.03,20.2020202
583,202,3,1,3,28,165,55,4115005024,-1,2019/7/4 9:38,24.4,58.77,20.2020202
584,217,4,1,3,28,165,55,4115005024,-1,2019/7/8 9:29,26.3,46.01,20.2020202
585,217,4,-1,3,28,165,55,4115005024,-1,2019/7/8 16:31,25.1,50.96,20.2020202
586,217,4,-1,3,28,165,55,4115005024,-1,2019/7/8 16:01,25.5,51.95,20.2020202
587,217,4,1,2,28,165,55,4115005024,-1,2019/7/8 15:30,26.2,53.5,20.2020202
588,217,4,1,2,28,165,55,4115005024,-1,2019/7/8 15:00,25.6,50.71,20.2020202
589,217,4,1,3,28,165,55,4115005024,-1,2019/7/8 12:01,25.1,46.73,20.2020202
590,217,4,1,3,28,165,55,4115005024,-1,2019/7/8 11:32,25.3,46.36,20.2020202
591,217,4,1,3,28,165,55,4115005024,-1,2019/7/8 11:01,25.5,45.77,20.2020202
592,217,4,1,3,28,165,55,4115005024,-1,2019/7/8 10:31,25.7,45.6,20.2020202
593,217,4,1,1,28,165,55,4115005024,-1,2019/7/8 10:00,25.9,45.84,20.2020202
594,202,3,1,1,28,165,55,4115005024,-1,2019/7/4 17:31,25.4,53.59,20.2020202
595,217,4,-1,3,28,165,55,4115005024,-1,2019/7/8 17:30,25.1,53.86,20.2020202
596,202,3,1,3,28,165,55,4115005024,-1,2019/7/4 17:00,25.1,53.41,20.2020202
597,202,3,1,2,28,165,55,4115005024,-1,2019/7/4 16:31,24.6,53.22,20.2020202
598,202,3,-1,3,28,165,55,4115005024,-1,2019/7/4 16:00,23.7,53.29,20.2020202
599,202,3,1,3,28,165,55,4115005024,-1,2019/7/4 14:59,23.8,54.05,20.2020202
600,202,3,1,2,28,165,55,4115005024,-1,2019/7/4 12:12,25.6,59.84,20.2020202
601,202,3,1,2,28,165,55,4115005024,-1,2019/7/4 11:41,25.3,59.84,20.2020202
602,202,3,1,3,28,165,55,4115005024,-1,2019/7/4 11:11,24.9,59.28,20.2020202
603,202,3,-1,3,28,165,55,4115005024,-1,2019/7/4 10:40,24.1,57.64,20.2020202
604,202,3,-1,3,28,165,55,4115005024,-1,2019/7/4 10:09,24.2,57.27,20.2020202
605,217,4,-1,3,28,165,55,4115005024,-1,2019/7/8 17:00,25.1,53.65,20.2020202
606,202,3,1,2,28,165,55,4115005024,-1,2019/7/9 9:30,25.3,58.78,20.2020202
607,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 10:30,24.8,62.91,20.2020202
608,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 14:59,25,59.21,20.2020202
609,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 10:00,25.1,67,20.2020202
610,202,3,1,2,28,165,55,4115005024,-1,2019/7/22 9:30,25.4,68.98,20.2020202
611,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 17:30,26.1,60.81,20.2020202
612,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 17:00,25.6,59.25,20.2020202
613,202,2,1,2,28,165,55,4115005024,-1,2019/7/15 15:00,25.2,58.52,20.2020202
614,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 16:30,24.3,55.13,20.2020202
615,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 16:00,24.4,55.34,20.2020202
616,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 15:30,24.5,54.32,20.2020202
617,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 15:26,24.6,56.23,20.2020202
618,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 12:00,26.5,64.54,20.2020202
619,202,2,1,2,28,165,55,4115005024,-1,2019/7/15 15:30,25.6,57.9,20.2020202
620,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 11:31,25.8,65.83,20.2020202
621,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 11:00,24.4,56.56,20.2020202
622,224,2,1,3,28,165,55,4115005024,-1,2019/7/17 10:30,24.7,56.7,20.2020202
623,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 10:00,25.4,60.51,20.2020202
624,224,2,1,2,28,165,55,4115005024,-1,2019/7/17 9:30,25.7,61.47,20.2020202
625,202,2,1,2,28,165,55,4115005024,-1,2019/7/15 17:30,26.2,54.8,20.2020202
626,202,2,1,2,28,165,55,4115005024,-1,2019/7/15 17:00,26.1,56.01,20.2020202
627,202,2,1,2,28,165,55,4115005024,-1,2019/7/15 16:31,26,56.49,20.2020202
628,202,2,1,1,28,165,55,4115005024,-1,2019/7/15 16:00,25.8,56.66,20.2020202
629,202,3,-1,3,28,165,55,4115005024,-1,2019/7/4 15:30,23.7,53.98,20.2020202
630,202,3,1,3,28,165,55,4115005024,-1,2019/7/9 10:30,24.2,53.95,20.2020202
631,217,3,-1,1,23,174,65,3119105211,1,2019/7/11 11:06,26.9,55.75,21.46915048
632,224,4,1,2,23,174,65,3119105211,1,2019/7/28 15:56,24.4,58.7,21.46915048
633,224,3,1,2,23,174,65,3119105211,1,2019/7/9 16:13,25.2,54.82,21.46915048
634,224,3,1,2,23,174,65,3119105211,1,2019/7/9 16:44,25.7,55.15,21.46915048
635,224,3,1,2,23,174,65,3119105211,1,2019/7/9 17:14,26,54.68,21.46915048
636,224,3,-1,2,23,174,65,3119105211,1,2019/7/9 17:44,25.9,51.91,21.46915048
637,217,3,1,2,23,174,65,3119105211,1,2019/7/11 9:33,25.5,53.31,21.46915048
638,217,3,1,1,23,174,65,3119105211,1,2019/7/11 10:05,25.4,52.18,21.46915048
639,217,3,-1,1,23,174,65,3119105211,1,2019/7/11 10:35,26.4,54.32,21.46915048
640,224,4,1,2,23,174,65,3119105211,1,2019/7/28 17:34,26.7,63.13,21.46915048
641,224,4,1,2,23,174,65,3119105211,1,2019/7/28 17:04,26.3,62.18,21.46915048
642,224,4,1,2,23,174,65,3119105211,1,2019/7/28 16:34,25.8,61.48,21.46915048
643,224,4,1,2,23,174,65,3119105211,1,2019/7/28 15:22,24.5,65.38,21.46915048
644,224,4,-1,1,23,174,65,3119105211,1,2019/7/25 15:00,27.5,58.91,21.46915048
645,224,4,1,2,23,174,65,3119105211,1,2019/7/28 12:01,26.5,65.22,21.46915048
646,224,4,-1,1,23,174,65,3119105211,1,2019/7/28 11:30,26.1,63.54,21.46915048
647,224,4,1,2,23,174,65,3119105211,1,2019/7/28 10:59,25.5,62.09,21.46915048
648,224,4,1,1,23,174,65,3119105211,1,2019/7/28 10:29,24.2,58.22,21.46915048
649,224,4,1,2,23,174,65,3119105211,1,2019/7/28 9:59,24.4,60.42,21.46915048
650,224,4,1,2,23,174,65,3119105211,1,2019/7/28 9:28,24.6,59.3,21.46915048
651,224,4,1,2,23,174,65,3119105211,1,2019/7/25 17:34,26.8,52.18,21.46915048
652,224,4,1,2,23,174,65,3119105211,1,2019/7/25 17:03,27,52.28,21.46915048
653,224,4,-1,1,23,174,65,3119105211,1,2019/7/25 16:33,27.3,52.56,21.46915048
654,224,4,1,2,23,174,65,3119105211,1,2019/7/25 16:01,27.8,56.78,21.46915048
655,224,3,-1,3,23,174,65,3119105211,1,2019/7/9 15:30,23.5,54.2,21.46915048
656,224,3,1,3,23,174,65,3119105211,1,2019/7/9 15:00,23.5,54.37,21.46915048
657,224,3,1,2,23,174,65,3119105211,1,2019/7/9 12:07,26.1,58.12,21.46915048
658,224,3,1,2,23,174,65,3119105211,1,2019/7/9 11:37,25.9,58.14,21.46915048
659,202,1,-1,1,23,174,65,3119105211,1,2019/7/29 11:38,26.3,62.79,21.46915048
660,202,1,-1,1,23,174,65,3119105211,1,2019/7/29 12:03,26.4,63.41,21.46915048
661,202,1,1,2,23,174,65,3119105211,1,2019/7/29 17:06,24.8,56.48,21.46915048
662,202,1,1,2,23,174,65,3119105211,1,2019/7/29 17:07,24.8,56.51,21.46915048
663,202,1,1,1,23,174,65,3119105211,1,2019/7/29 17:31,25.5,58.07,21.46915048
664,217,3,1,1,23,174,65,3119105211,1,2019/7/11 11:36,27.2,56.07,21.46915048
665,202,2,1,3,23,174,65,3119105211,1,2019/7/4 9:33,24.5,58.54,21.46915048
666,202,2,1,2,23,174,65,3119105211,1,2019/7/4 10:03,24.2,57.75,21.46915048
667,202,2,1,2,23,174,65,3119105211,1,2019/7/4 10:34,24,57.3,21.46915048
668,202,2,1,2,23,174,65,3119105211,1,2019/7/4 11:04,24.8,58.99,21.46915048
669,202,2,1,2,23,174,65,3119105211,1,2019/7/4 11:34,25.2,59.87,21.46915048
670,202,2,-1,1,23,174,65,3119105211,1,2019/7/4 12:04,25.5,60.07,21.46915048
671,202,2,1,2,23,174,65,3119105211,1,2019/7/4 14:58,23.8,53.92,21.46915048
672,202,2,1,3,23,174,65,3119105211,1,2019/7/4 15:28,23.7,53.57,21.46915048
673,202,2,1,2,23,174,65,3119105211,1,2019/7/4 15:58,23.7,53.36,21.46915048
674,202,2,1,2,23,174,65,3119105211,1,2019/7/4 16:29,24.6,53.26,21.46915048
675,202,2,1,2,23,174,65,3119105211,1,2019/7/4 16:59,25.1,53.44,21.46915048
676,202,2,-1,1,23,174,65,3119105211,1,2019/7/4 18:42,25.6,53.59,21.46915048
677,224,3,1,2,23,174,65,3119105211,1,2019/7/9 9:32,24.2,59.52,21.46915048
678,224,3,-1,3,23,174,65,3119105211,1,2019/7/9 10:03,24,58.63,21.46915048
679,224,3,1,2,23,174,65,3119105211,1,2019/7/9 11:07,25.6,58.54,21.46915048
680,224,4,1,2,23,174,65,3119105211,1,2019/7/25 15:31,27.7,58.04,21.46915048
681,224,3,1,2,23,174,65,3119105211,1,2019/7/9 10:34,25.1,58.52,21.46915048
682,224,4,1,2,23,174,65,3119105211,1,2019/7/25 12:00,27.2,58.13,21.46915048
683,224,3,-1,3,23,174,65,3119105211,1,2019/7/23 11:01,,,21.46915048
684,224,3,1,2,23,174,65,3119105211,1,2019/7/23 10:01,,,21.46915048
685,224,3,-1,3,23,174,65,3119105211,1,2019/7/23 9:28,,,21.46915048
686,224,3,1,2,23,174,65,3119105211,1,2019/7/22 17:38,24.7,58.9,21.46915048
687,224,3,1,2,23,174,65,3119105211,1,2019/7/22 17:08,25.9,55.79,21.46915048
688,224,3,1,2,23,174,65,3119105211,1,2019/7/22 16:37,26.5,61.98,21.46915048
689,224,3,1,2,23,174,65,3119105211,1,2019/7/22 16:06,26.2,61.32,21.46915048
690,224,3,1,2,23,174,65,3119105211,1,2019/7/22 15:36,25.7,59.57,21.46915048
691,224,3,1,2,23,174,65,3119105211,1,2019/7/22 15:06,24.6,57.31,21.46915048
692,224,3,1,2,23,174,65,3119105211,1,2019/7/22 12:01,26.4,64.38,21.46915048
693,224,3,1,2,23,174,65,3119105211,1,2019/7/22 11:31,26,63.82,21.46915048
694,224,3,1,2,23,174,65,3119105211,1,2019/7/22 11:01,25.2,61.98,21.46915048
695,224,3,1,2,23,174,65,3119105211,1,2019/7/22 10:31,23.8,56.69,21.46915048
696,224,3,1,2,23,174,65,3119105211,1,2019/7/22 10:01,24.1,59.29,21.46915048
697,224,3,1,2,23,174,65,3119105211,1,2019/7/22 9:31,24.4,59.07,21.46915048
698,217,3,-1,2,23,174,65,3119105211,1,2019/7/11 17:29,27.1,57.13,21.46915048
699,217,3,1,2,23,174,65,3119105211,1,2019/7/11 16:59,26.8,57.62,21.46915048
700,217,3,1,2,23,174,65,3119105211,1,2019/7/11 16:29,26.6,57.65,21.46915048
701,217,3,-1,1,23,174,65,3119105211,1,2019/7/11 15:59,26.1,57.84,21.46915048
702,217,3,1,2,23,174,65,3119105211,1,2019/7/11 15:29,25.4,49.27,21.46915048
703,224,4,-1,1,23,174,65,3119105211,1,2019/7/25 11:30,27.1,58.46,21.46915048
704,217,3,-1,2,23,174,65,3119105211,1,2019/7/11 12:06,27.2,59.2,21.46915048
705,224,3,1,2,23,174,65,3119105211,1,2019/7/23 10:31,,,21.46915048
706,217,3,1,2,23,174,65,3119105211,1,2019/7/11 14:59,25.6,48.52,21.46915048
707,224,3,1,2,23,174,65,3119105211,1,2019/7/23 11:31,,,21.46915048
708,217,3,1,2,23,174,65,3119105211,1,2019/7/24 11:30,24.7,56.88,21.46915048
709,224,3,1,2,23,174,65,3119105211,1,2019/7/23 12:01,,,21.46915048
710,224,4,1,2,23,174,65,3119105211,1,2019/7/25 11:00,27,59.31,21.46915048
711,224,4,1,2,23,174,65,3119105211,1,2019/7/25 10:29,26.9,59.64,21.46915048
712,224,4,1,2,23,174,65,3119105211,1,2019/7/25 9:59,26.6,60.49,21.46915048
713,217,3,1,2,23,174,65,3119105211,1,2019/7/24 17:30,25.3,54.66,21.46915048
714,217,3,1,2,23,174,65,3119105211,1,2019/7/24 16:59,25.2,53.96,21.46915048
715,217,3,1,2,23,174,65,3119105211,1,2019/7/24 16:29,25.3,53.97,21.46915048
716,217,3,1,2,23,174,65,3119105211,1,2019/7/24 15:59,25.5,54.11,21.46915048
717,217,3,1,2,23,174,65,3119105211,1,2019/7/24 15:29,25.9,54.49,21.46915048
718,217,3,-1,1,23,174,65,3119105211,1,2019/7/24 14:59,27.1,61.81,21.46915048
719,224,4,1,2,23,174,65,3119105211,1,2019/7/25 9:29,26.3,62.13,21.46915048
720,217,3,1,2,23,174,65,3119105211,1,2019/7/24 11:00,25.5,61.97,21.46915048
721,224,3,1,2,23,174,65,3119105211,1,2019/7/23 16:02,,,21.46915048
722,217,3,1,3,23,174,65,3119105211,1,2019/7/24 9:59,23.5,57.05,21.46915048
723,217,3,1,2,23,174,65,3119105211,1,2019/7/24 9:29,23.4,58.94,21.46915048
724,224,3,1,2,23,174,65,3119105211,1,2019/7/23 17:32,,,21.46915048
725,224,3,1,2,23,174,65,3119105211,1,2019/7/23 17:02,,,21.46915048
726,217,3,1,2,23,174,65,3119105211,1,2019/7/24 10:30,24.8,60.82,21.46915048
727,224,3,1,2,23,174,65,3119105211,1,2019/7/23 15:02,,,21.46915048
728,224,3,1,2,23,174,65,3119105211,1,2019/7/23 16:32,,,21.46915048
729,224,3,1,2,23,174,65,3119105211,1,2019/7/23 15:32,,,21.46915048
730,224,5,1,2,23,177,60,3118305504,1,2019/7/24 11:59,25,55.04,19.15158479
731,224,5,1,2,23,177,60,3118305504,1,2019/7/24 11:40,25,54.94,19.15158479
732,224,5,1,2,23,177,60,3118305504,1,2019/7/24 11:03,25,55,19.15158479
733,224,5,1,2,23,177,60,3118305504,1,2019/7/24 10:32,24.9,55.22,19.15158479
734,224,5,1,2,23,177,60,3118305504,1,2019/7/24 9:35,24.5,57.56,19.15158479
735,224,5,1,2,23,177,60,3118305504,1,2019/7/24 10:10,24.8,55.87,19.15158479
736,224,5,1,2,23,177,60,3118305504,1,2019/7/24 15:24,23.1,57.06,19.15158479
737,224,4,1,2,23,177,60,3118305504,1,2019/7/23 17:36,,,19.15158479
738,224,4,1,2,23,177,60,3118305504,1,2019/7/23 17:17,,,19.15158479
739,224,4,1,2,23,177,60,3118305504,1,2019/7/23 16:58,,,19.15158479
740,224,4,1,2,23,177,60,3118305504,1,2019/7/23 16:23,,,19.15158479
741,224,4,1,2,23,177,60,3118305504,1,2019/7/23 15:55,,,19.15158479
742,224,5,1,2,23,177,60,3118305504,1,2019/7/24 14:59,23.2,57.32,19.15158479
743,202,4,1,2,23,177,60,3118305504,1,2019/7/26 9:45,25.1,56.31,19.15158479
744,224,5,1,2,23,177,60,3118305504,1,2019/7/24 16:00,23,56.59,19.15158479
745,224,5,1,2,23,177,60,3118305504,1,2019/7/24 16:46,22.9,57.48,19.15158479
746,224,5,-1,3,23,177,60,3118305504,1,2019/7/24 17:06,22.9,56.91,19.15158479
747,224,5,1,2,23,177,60,3118305504,1,2019/7/24 17:33,22.8,57.43,19.15158479
748,202,4,1,2,23,177,60,3118305504,1,2019/7/26 9:53,25,59.63,19.15158479
749,202,4,1,3,23,177,60,3118305504,1,2019/7/26 10:54,24.4,58.52,19.15158479
750,202,4,1,2,23,177,60,3118305504,1,2019/7/26 16:59,24.4,57.82,19.15158479
751,224,4,1,2,23,177,60,3118305504,1,2019/7/23 12:00,,,19.15158479
752,202,4,1,2,23,177,60,3118305504,1,2019/7/26 11:23,25.2,58.81,19.15158479
753,202,4,1,2,23,177,60,3118305504,1,2019/7/26 11:58,25.7,59.81,19.15158479
754,202,4,1,2,23,177,60,3118305504,1,2019/7/26 15:11,24.5,56.75,19.15158479
755,202,4,1,2,23,177,60,3118305504,1,2019/7/26 15:32,24.4,56.82,19.15158479
756,202,4,1,2,23,177,60,3118305504,1,2019/7/26 16:03,24.4,56.84,19.15158479
757,202,4,1,2,23,177,60,3118305504,1,2019/7/26 16:32,24.4,57.53,19.15158479
758,224,4,1,2,23,177,60,3118305504,1,2019/7/23 15:34,,,19.15158479
759,202,4,1,2,23,177,60,3118305504,1,2019/7/19 15:04,24.1,68.39,19.15158479
760,224,4,1,2,23,177,60,3118305504,1,2019/7/23 11:36,,,19.15158479
761,202,4,1,3,23,177,60,3118305504,1,2019/7/19 9:59,24.1,58.01,19.15158479
762,224,4,1,2,23,177,60,3118305504,1,2019/7/27 9:30,24.5,61.1,19.15158479
763,224,2,1,3,23,177,60,3118305504,1,2019/7/18 10:03,24.9,58.64,19.15158479
764,224,2,1,3,23,177,60,3118305504,1,2019/7/18 10:23,24.8,60.71,19.15158479
765,224,2,1,2,23,177,60,3118305504,1,2019/7/18 11:04,26.2,64.51,19.15158479
766,224,2,1,2,23,177,60,3118305504,1,2019/7/18 11:35,26.7,61.97,19.15158479
767,224,2,1,2,23,177,60,3118305504,1,2019/7/18 11:54,26.8,61.16,19.15158479
768,224,2,1,2,23,177,60,3118305504,1,2019/7/18 15:00,24.3,59.22,19.15158479
769,202,2,1,2,23,177,60,3118305504,1,2019/7/18 15:28,25.1,59.63,19.15158479
770,224,2,1,2,23,177,60,3118305504,1,2019/7/18 16:03,24.6,57.43,19.15158479
771,224,2,1,3,23,177,60,3118305504,1,2019/7/18 16:30,24.8,56.17,19.15158479
772,224,2,1,2,23,177,60,3118305504,1,2019/7/18 16:58,25.3,59.11,19.15158479
773,224,2,1,2,23,177,60,3118305504,1,2019/7/18 17:29,25.9,60.32,19.15158479
774,202,4,1,2,23,177,60,3118305504,1,2019/7/19 10:29,24.6,63.63,19.15158479
775,224,4,1,2,23,177,60,3118305504,1,2019/7/23 11:03,,,19.15158479
776,202,4,1,2,23,177,60,3118305504,1,2019/7/19 10:37,24.7,61.74,19.15158479
777,202,4,1,2,23,177,60,3118305504,1,2019/7/19 11:29,24.6,59.7,19.15158479
778,202,4,1,2,23,177,60,3118305504,1,2019/7/19 11:56,24.5,62.73,19.15158479
779,202,4,1,2,23,177,60,3118305504,1,2019/7/19 12:15,24.3,59.98,19.15158479
780,202,4,1,2,23,177,60,3118305504,1,2019/7/19 15:39,23.8,59.54,19.15158479
781,202,4,-1,3,23,177,60,3118305504,1,2019/7/19 16:00,23.6,57.29,19.15158479
782,202,4,1,2,23,177,60,3118305504,1,2019/7/19 16:32,23.6,57.68,19.15158479
783,202,4,1,2,23,177,60,3118305504,1,2019/7/19 17:05,23.4,56.57,19.15158479
784,202,4,1,2,23,177,60,3118305504,1,2019/7/19 17:31,23.4,57.81,19.15158479
785,224,4,1,2,23,177,60,3118305504,1,2019/7/23 9:40,,,19.15158479
786,224,4,-1,3,23,177,60,3118305504,1,2019/7/23 10:01,,,19.15158479
787,224,4,1,2,23,177,60,3118305504,1,2019/7/23 10:33,,,19.15158479
788,202,4,1,2,23,177,60,3118305504,1,2019/7/26 17:31,25.3,60.03,19.15158479
789,202,5,1,2,23,177,60,3118305504,1,2019/7/28 11:42,26.4,60.52,19.15158479
790,224,4,1,2,23,177,60,3118305504,1,2019/7/27 10:02,24.1,60.27,19.15158479
791,202,5,1,2,23,177,60,3118305504,1,2019/7/29 12:02,26.4,63.39,19.15158479
792,202,5,1,2,23,177,60,3118305504,1,2019/7/29 15:30,26,60.41,19.15158479
793,202,5,1,2,23,177,60,3118305504,1,2019/7/29 15:45,25.4,57.31,19.15158479
794,202,5,1,2,23,177,60,3118305504,1,2019/7/29 16:00,25.1,56.72,19.15158479
795,202,5,1,2,23,177,60,3118305504,1,2019/7/29 16:20,24.8,56.48,19.15158479
796,202,5,1,2,23,177,60,3118305504,1,2019/7/29 16:39,24.7,56.34,19.15158479
797,202,5,1,2,23,177,60,3118305504,1,2019/7/29 16:54,24.6,55.59,19.15158479
798,202,5,1,2,23,177,60,3118305504,1,2019/7/29 17:27,25.4,57.77,19.15158479
799,224,3,1,2,23,177,60,3118305504,1,2019/7/30 9:43,,,19.15158479
800,224,3,1,3,23,177,60,3118305504,1,2019/7/30 10:25,,,19.15158479
801,224,3,-1,3,23,177,60,3118305504,1,2019/7/30 10:44,,,19.15158479
802,224,3,1,2,23,177,60,3118305504,1,2019/7/30 11:37,,,19.15158479
803,224,3,1,2,23,177,60,3118305504,1,2019/7/30 11:48,,,19.15158479
804,224,3,1,2,23,177,60,3118305504,1,2019/7/30 15:02,,,19.15158479
805,224,3,1,2,23,177,60,3118305504,1,2019/7/30 15:38,,,19.15158479
806,224,3,1,2,23,177,60,3118305504,1,2019/7/30 16:09,,,19.15158479
807,224,3,1,3,23,177,60,3118305504,1,2019/7/30 16:36,,,19.15158479
808,224,3,1,2,23,177,60,3118305504,1,2019/7/30 17:02,,,19.15158479
809,224,3,1,2,23,177,60,3118305504,1,2019/7/30 17:07,,,19.15158479
810,224,3,1,2,23,177,60,3118305504,1,2019/7/30 17:33,,,19.15158479
811,202,5,1,2,21,177,60,3118305504,1,2019/7/12 15:30,24.7,55.79,19.15158479
812,202,5,1,2,21,177,60,3118305504,1,2019/7/12 15:52,24.3,54.26,19.15158479
813,202,5,1,2,21,177,60,3118305504,1,2019/7/12 16:01,24.3,54.67,19.15158479
814,202,5,1,2,21,177,60,3118305504,1,2019/7/12 16:22,24.2,55.46,19.15158479
815,202,5,1,2,21,177,60,3118305504,1,2019/7/12 16:31,24.2,55.76,19.15158479
816,202,5,1,2,21,177,60,3118305504,1,2019/7/12 17:06,24.2,55.99,19.15158479
817,224,4,1,2,23,177,60,3118305504,1,2019/7/27 10:30,24,58.95,19.15158479
818,202,5,1,2,21,177,60,3118305504,1,2019/7/12 17:23,24.1,55.14,19.15158479
819,202,5,1,2,23,177,60,3118305504,1,2019/7/29 15:10,25.7,59.37,19.15158479
820,224,3,1,2,23,177,60,3118305504,1,2019/7/30 12:11,,,19.15158479
821,202,5,1,2,23,177,60,3118305504,1,2019/7/29 11:38,26.3,62.79,19.15158479
822,202,5,1,2,23,177,60,3118305504,1,2019/7/28 11:20,26.2,58.96,19.15158479
823,224,4,1,2,23,177,60,3118305504,1,2019/7/27 11:01,24,60.99,19.15158479
824,224,4,1,2,23,177,60,3118305504,1,2019/7/27 11:31,24,60.99,19.15158479
825,202,5,1,2,23,177,60,3118305504,1,2019/7/29 11:35,26.3,62.75,19.15158479
826,224,4,1,2,23,177,60,3118305504,1,2019/7/27 11:59,25.4,64.17,19.15158479
827,224,4,1,2,23,177,60,3118305504,1,2019/7/27 15:01,24.6,62.62,19.15158479
828,224,4,-1,1,23,177,60,3118305504,1,2019/7/27 15:30,24.5,62.25,19.15158479
829,224,4,-1,1,23,177,60,3118305504,1,2019/7/27 16:02,25.5,64.96,19.15158479
830,224,4,1,2,23,177,60,3118305504,1,2019/7/27 16:33,24.6,58.1,19.15158479
831,224,4,1,2,23,177,60,3118305504,1,2019/7/27 17:03,24.3,58.78,19.15158479
832,202,5,1,2,23,177,60,3118305504,1,2019/7/28 9:39,25.4,56.25,19.15158479
833,202,5,1,2,23,177,60,3118305504,1,2019/7/28 10:22,24.9,55.25,19.15158479
834,202,5,1,2,23,177,60,3118305504,1,2019/7/28 10:40,25.2,56.66,19.15158479
835,202,5,1,2,23,177,60,3118305504,1,2019/7/28 11:03,25.9,57.89,19.15158479
836,224,4,1,2,23,177,60,3118305504,1,2019/7/27 17:33,24.3,59.67,19.15158479
837,202,5,1,2,23,177,60,3118305504,1,2019/7/28 17:32,26.3,63.38,19.15158479
838,202,5,1,2,23,177,60,3118305504,1,2019/7/29 10:29,25.6,58.36,19.15158479
839,202,5,1,2,23,177,60,3118305504,1,2019/7/28 12:00,26.6,61.29,19.15158479
840,202,5,-1,3,23,177,60,3118305504,1,2019/7/28 15:07,24.5,57.09,19.15158479
841,202,5,-1,3,23,177,60,3118305504,1,2019/7/28 15:37,24.6,57.62,19.15158479
842,202,5,1,2,23,177,60,3118305504,1,2019/7/28 15:56,24.4,56.86,19.15158479
843,202,5,1,2,23,177,60,3118305504,1,2019/7/28 16:30,25.5,59.28,19.15158479
844,202,5,1,2,23,177,60,3118305504,1,2019/7/28 16:52,25.9,61.62,19.15158479
845,202,5,1,2,23,177,60,3118305504,1,2019/7/29 9:41,24.9,56.31,19.15158479
846,202,5,1,2,23,177,60,3118305504,1,2019/7/29 10:00,24.8,55.92,19.15158479
847,202,5,1,2,23,177,60,3118305504,1,2019/7/29 11:04,26.1,60.78,19.15158479
848,202,5,1,2,23,177,60,3118305504,1,2019/7/29 11:22,26.2,62.13,19.15158479
849,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 11:59,25.4,64.17,19.53125
850,224,1,1,3,23,160,50,3118305488,-1,2019/7/27 11:32,24.1,61.23,19.53125
851,224,1,-1,3,23,160,50,3118305488,-1,2019/7/27 17:33,24.3,59.67,19.53125
852,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 11:01,24,60.99,19.53125
853,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 15:31,24.5,62.29,19.53125
854,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 10:38,24,60.13,19.53125
855,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 15:01,24.6,62.62,19.53125
856,224,1,-1,3,23,160,50,3118305488,-1,2019/7/27 16:33,24.6,58.1,19.53125
857,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 15:44,24.6,62.54,19.53125
858,224,1,-1,1,23,160,50,3118305488,-1,2019/7/27 16:02,25.5,64.96,19.53125
859,224,1,-1,1,23,160,50,3118305488,-1,2019/7/27 16:09,25.7,65.73,19.53125
860,217,3,1,2,23,160,50,3118305488,-1,2019/7/28 9:40,23.9,56.8,19.53125
861,224,1,-1,3,23,160,50,3118305488,-1,2019/7/27 17:03,24.3,58.78,19.53125
862,224,1,-1,1,23,160,50,3118305488,-1,2019/7/27 10:03,24.1,59.97,19.53125
863,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 10:31,24,59.18,19.53125
864,217,2,-1,1,23,160,50,3118305488,-1,2019/7/25 17:31,26.3,51.51,19.53125
865,224,1,1,2,23,160,50,3118305488,-1,2019/7/27 9:31,24.5,60.84,19.53125
866,224,4,-1,1,23,160,50,3118305488,-1,2019/7/26 17:34,24.1,57.33,19.53125
867,224,4,1,2,23,160,50,3118305488,-1,2019/7/26 17:04,24.3,57.15,19.53125
868,224,4,1,2,23,160,50,3118305488,-1,2019/7/26 16:36,24.4,56.36,19.53125
869,224,4,-1,1,23,160,50,3118305488,-1,2019/7/26 15:00,26.5,58.1,19.53125
